created_at,sensor id,agv id,route id,ultrasonic_cm,distance to obstacle (cms),pir_detected,pir status,ir_detected,ir status,proximity alert (yes/no),collision warning (yes/no),robot position x,robot position y,speed (cm/sec),collision_risk_class,high_traffic_zone,obstacle_present,path_efficiency_score,navigation_action
2025-06-07 09:38:10,SENSOR_3,AGV_3,ROUTE_3,95.03,62.69,1,detected,1,on,no,no,11.59,22.29,40.93,low,no,yes,78.12,stop
2025-06-07 09:39:25,SENSOR_3,AGV_3,ROUTE_2,97.96,42.5,0,not detected,0,off,no,no,57.86,70.86,27.46,low,no,yes,100,slow
2025-06-07 09:40:41,SENSOR_1,AGV_2,ROUTE_2,109.19,59.75,0,not detected,0,off,no,no,8.39,66.39,31.22,low,no,no,77.55,turn
2025-06-07 09:41:56,SENSOR_3,AGV_1,ROUTE_2,140.75,71.28,1,detected,0,off,no,no,24.61,66.94,31.86,low,no,no,74.91,slow
2025-06-07 09:43:12,SENSOR_2,AGV_5,ROUTE_3,117.01,45.71,1,detected,0,off,no,no,54.35,13.22,28.14,low,no,no,76.7,turn
2025-06-07 09:44:28,SENSOR_2,AGV_3,ROUTE_2,109.6787284,43.86,1,detected,0,off,no,no,25.07,33.14,26.01,low,no,no,82.87,slow
2025-06-07 09:45:43,SENSOR_3,AGV_3,ROUTE_2,113.18,28.61,0,not detected,0,off,no,no,36.64,1.52,35.59,low,no,yes,78.22,slow
2025-06-07 09:46:59,SENSOR_3,AGV_4,ROUTE_3,126.1,65.22,1,detected,0,off,no,no,43.55,95.19,36.46,low,no,yes,73,stop
2025-06-07 09:48:14,SENSOR_1,AGV_4,ROUTE_2,,90.59,0,not detected,0,off,no,no,53.68,20.91,25.16,low,no,no,83.12,stop
2025-06-07 09:49:30,SENSOR_3,AGV_4,ROUTE_3,126.1,65.22,1,detected,0,off,no,no,43.55,95.19,36.46,low,no,yes,73,stop
2025-06-07 09:50:46,SENSOR_3,AGV_3,ROUTE_1,46.57,44.67,0,not detected,1,on,no,no,14.41,63.48,29.86,medium,yes,no,91.3,slow
2025-06-07 09:52:01,SENSOR_2,AGV_4,ROUTE_3,24.87820508,11.03,1,detected,0,off,yes,no,82.78,6.07,35.54,high,no,no,74.04,slow
2025-06-07 09:53:17,SENSOR_1,AGV_2,ROUTE_3,37.17,10.72,0,not detected,0,off,yes,no,14.42,82.42,33.16,medium,no,no,78.36,slow
2025-06-07 09:54:32,SENSOR_1,AGV_4,ROUTE_2,88.35,54.6,0,not detected,0,off,no,no,53.08,98.44,31.97,low,no,no,100,slow
2025-06-07 09:55:48,SENSOR_1,AGV_2,ROUTE_1,108.39,39.25,1,detected,1,on,no,no,45.8,24.82,30.56,low,no,no,87.82,turn
2025-06-07 09:57:04,SENSOR_3,AGV_1,ROUTE_2,153.05,68.69,0,not detected,0,off,no,no,63.22,64.56,28.04,low,no,no,95.5,turn
2025-06-07 09:58:19,SENSOR_3,AGV_4,ROUTE_1,33.27,26.62,0,not detected,1,on,yes,no,42.54,62.17,28.04,medium,yes,no,81.89,slow
2025-06-07 09:59:35,SENSOR_1,AGV_1,ROUTE_3,143.98,63.28,0,not detected,0,off,no,no,84.56,20.65,38.01,low,no,yes,90.26,stop
2025-06-07 10:00:50,SENSOR_2,AGV_1,ROUTE_3,117.12,37.97,0,not detected,0,off,no,no,36.15,74.38,25.44,low,no,no,85.83,stop
2025-06-07 10:02:06,SENSOR_2,AGV_2,ROUTE_2,94.83,50.91,0,not detected,0,off,no,no,2.87,6.73,29.25,low,yes,no,71.18,turn
2025-06-07 10:03:22,SENSOR_1,AGV_4,ROUTE_1,99.11936519,36.69,1,detected,0,off,no,no,65.81,47.34,35.49,low,no,no,69.56,turn
2025-06-07 10:04:37,SENSOR_3,AGV_2,ROUTE_2,30.98430045,62.61,1,detected,0,off,yes,no,31.5,21.34,22.44,medium,no,no,87.84,slow
2025-06-07 10:05:53,SENSOR_1,AGV_5,ROUTE_2,158.87,60.44,0,not detected,0,off,no,no,8.37,7.35,34.15,low,yes,no,86.6,stop
2025-06-07 10:07:08,SENSOR_1,AGV_3,ROUTE_3,124.97,61.55,0,not detected,0,off,no,no,72.23,35.73,26.42,low,no,no,65.89,turn
2025-06-07 10:08:24,SENSOR_1,AGV_2,ROUTE_3,38.14,42.52,1,detected,0,off,yes,no,98.19,38.68,29.19,medium,no,yes,87.29,slow
2025-06-07 10:09:40,SENSOR_3,AGV_2,ROUTE_1,112.26,91.78,0,not detected,0,off,no,no,69.64,50.85,30.3,low,no,no,99.85,stop
2025-06-07 10:10:55,SENSOR_3,AGV_1,ROUTE_2,29.05186733,69.57,1,detected,0,off,yes,yes,41.99,75.33,31.98,high,no,no,90.21,stop
2025-06-07 10:12:11,SENSOR_3,AGV_5,ROUTE_1,75.08,60.29,0,not detected,0,off,no,no,19.77,84.43,30.64,low,yes,no,89.34,turn
2025-06-07 10:13:26,SENSOR_1,AGV_2,ROUTE_1,139.8,85.4,0,not detected,1,on,no,no,63.36,42.93,34.55,low,no,no,88.23,slow
2025-06-07 10:14:42,SENSOR_2,AGV_2,ROUTE_1,145.19,83.49,0,not detected,0,off,no,no,50.36,68.72,30.37,low,yes,yes,79.62,slow
2025-06-07 10:15:58,SENSOR_2,AGV_2,ROUTE_2,35.66765791,87.41,1,detected,0,off,yes,no,2.55,67.14,30.3,medium,no,no,84.53,slow
2025-06-07 10:17:13,SENSOR_2,AGV_2,ROUTE_1,68.51,69.5,1,detected,1,on,no,no,56.79,53.31,27.1,low,no,no,87.76,turn
2025-06-07 10:18:29,SENSOR_2,AGV_5,ROUTE_2,130.01,60.19,0,not detected,1,on,no,no,65.14,69.01,29.81,low,no,yes,78.78,turn
2025-06-07 10:19:44,SENSOR_1,AGV_2,ROUTE_1,120.99,59.26,0,not detected,0,off,no,no,58.21,82.74,24.08,low,no,no,90.93,slow
2025-06-07 10:21:00,SENSOR_3,AGV_4,ROUTE_2,56.33,52.61,0,not detected,1,on,no,no,64.18,79.76,30.3,low,no,no,61.36,turn
2025-06-07 10:22:16,SENSOR_1,AGV_4,ROUTE_2,91.49,48.28,0,not detected,0,off,no,no,50.02,76.39,25.41,low,no,no,76.8,turn
2025-06-07 10:23:31,SENSOR_2,AGV_5,ROUTE_2,39.02528655,73.17,1,detected,0,off,yes,no,36.11,35.44,29.49,medium,no,yes,100,slow
2025-06-07 10:24:47,SENSOR_3,AGV_2,ROUTE_2,141.69,61.01,0,not detected,0,off,no,no,8.15,87.77,28.92,low,no,no,75.19,stop
2025-06-07 10:26:02,SENSOR_3,AGV_1,ROUTE_2,98.5,71.01,1,detected,0,off,no,no,80.62,40.97,31.37,low,no,no,57.42,slow
2025-06-07 10:27:18,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-07 10:28:34,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-07 10:29:49,SENSOR_3,AGV_4,ROUTE_2,110.99,54.36,0,not detected,1,on,no,no,47.83,62.51,29.4,low,no,no,83.44,stop
2025-06-07 10:31:05,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-07 10:32:20,SENSOR_1,AGV_1,ROUTE_3,127.29,69.84,0,not detected,1,on,no,no,28.28,18.2,29.05,low,no,no,100,stop
2025-06-07 10:33:36,SENSOR_3,AGV_2,ROUTE_1,60.67,45.56,0,not detected,0,off,no,no,27.27,88.68,30.05,low,no,no,83.81,turn
2025-06-07 10:34:52,SENSOR_2,AGV_2,ROUTE_3,140.37,54.2,0,not detected,1,on,no,no,1.98,73.35,33.42,low,no,no,73.43,slow
2025-06-07 10:36:07,SENSOR_3,AGV_3,ROUTE_3,95.03,62.69,1,detected,1,on,no,no,11.59,22.29,40.93,low,no,yes,78.12,stop
2025-06-07 10:37:23,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-07 10:38:38,SENSOR_1,AGV_4,ROUTE_2,66.28,63.38,0,not detected,0,off,no,no,64.63,5.5,30.58,low,no,yes,75.1,turn
2025-06-07 10:39:54,SENSOR_3,AGV_3,ROUTE_1,33.66798416,41.68,1,detected,0,off,yes,no,32.1,33.35,30.7,medium,yes,no,94.67,slow
2025-06-07 10:41:10,SENSOR_1,AGV_5,ROUTE_2,145.73,83.53,0,not detected,1,on,no,no,48.47,23.42,23.86,low,no,no,74.05,stop
2025-06-07 10:42:25,SENSOR_1,AGV_3,ROUTE_1,96.11,46.32,0,not detected,1,on,no,no,50,37.59,34.49,low,no,yes,78.89,turn
2025-06-07 10:43:41,SENSOR_3,AGV_4,ROUTE_1,26.54355556,38.78,1,detected,0,off,yes,yes,43.77,35.27,28.47,high,yes,yes,100,stop
2025-06-07 10:44:56,SENSOR_2,AGV_5,ROUTE_3,138.06,56.23,1,detected,0,off,no,no,12.14,41.62,34.39,low,yes,no,90.1,turn
2025-06-07 10:46:12,SENSOR_3,AGV_1,ROUTE_1,39.17,47.7,0,not detected,0,off,yes,no,94.95,74.8,23.09,medium,no,no,86.94,slow
2025-06-07 10:47:28,SENSOR_3,AGV_3,ROUTE_2,37.55,38.84,0,not detected,1,on,yes,no,21.47,33.34,33.36,medium,yes,no,71.33,slow
2025-06-07 10:48:43,SENSOR_1,AGV_2,ROUTE_2,136.8,46.95,0,not detected,1,on,no,no,49.55,34.22,31.96,low,yes,no,84.64,stop
2025-06-07 10:49:59,SENSOR_2,AGV_3,ROUTE_3,37.99,34.63,0,not detected,0,off,yes,no,46.33,68.81,25.08,medium,yes,no,100,slow
2025-06-07 10:51:14,SENSOR_1,AGV_4,ROUTE_2,88.35,54.6,0,not detected,0,off,no,no,53.08,98.44,31.97,low,no,no,100,slow
2025-06-07 10:52:30,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-07 10:53:46,SENSOR_1,AGV_5,ROUTE_2,143.33,60.45,0,not detected,1,on,no,no,8.63,86.43,19.81,low,no,no,76.67,turn
2025-06-07 10:55:01,SENSOR_3,AGV_3,ROUTE_3,30.1991063,50.11,1,detected,0,off,yes,no,61.09,40.38,36.01,medium,no,no,67.05,slow
2025-06-07 10:56:17,SENSOR_2,AGV_5,ROUTE_3,39.94,30.97,1,detected,1,on,yes,no,18.42,15.13,32.54,medium,no,no,60.65,slow
2025-06-07 10:57:32,SENSOR_1,AGV_1,ROUTE_3,39.14,39.04,0,not detected,0,off,yes,no,70.83,10.74,25.06,medium,no,no,82.01,slow
2025-06-07 10:58:48,SENSOR_3,AGV_2,ROUTE_3,67.61,58.53,0,not detected,0,off,no,no,58.68,39.57,32.2,low,no,yes,93.81,stop
2025-06-07 11:00:04,SENSOR_2,AGV_4,ROUTE_3,150.67,52.51,0,not detected,0,off,no,no,13.43,84.57,32.4,low,no,no,74.4,slow
2025-06-07 11:01:19,SENSOR_1,AGV_3,ROUTE_3,74.25,49.26,0,not detected,0,off,no,no,44.64,91.73,35.79,low,no,no,93.87,slow
2025-06-07 11:02:35,SENSOR_3,AGV_3,ROUTE_1,46.57,44.67,0,not detected,1,on,no,no,14.41,63.48,29.86,medium,yes,no,91.3,slow
2025-06-07 11:03:50,SENSOR_3,AGV_2,ROUTE_2,141.69,61.01,0,not detected,0,off,no,no,8.15,87.77,28.92,low,no,no,75.19,stop
2025-06-07 11:05:06,SENSOR_2,AGV_5,ROUTE_2,32.91,33.78,0,not detected,0,off,yes,no,98.69,26.17,33.03,medium,no,no,95.72,slow
2025-06-07 11:06:22,SENSOR_3,AGV_1,ROUTE_2,140.75,71.28,1,detected,0,off,no,no,24.61,66.94,31.86,low,no,no,74.91,slow
2025-06-07 11:07:37,SENSOR_1,AGV_4,ROUTE_2,115.94,49.25,0,not detected,0,off,no,no,21.39,53.29,30.19,low,no,no,83.45,turn
2025-06-07 11:08:53,SENSOR_2,AGV_1,ROUTE_1,39.86,37.24,1,detected,0,off,yes,no,37.15,43.62,25.45,medium,no,yes,77.84,slow
2025-06-07 11:10:08,SENSOR_1,AGV_2,ROUTE_1,32.58788871,74.39,1,detected,0,off,yes,no,23.38,82.23,33.97,medium,no,yes,77.39,slow
2025-06-07 11:11:24,SENSOR_3,AGV_5,ROUTE_1,129.06,59.63,1,detected,0,off,no,no,97.75,20.53,34.16,low,no,yes,100,turn
2025-06-07 11:12:40,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-07 11:13:55,SENSOR_1,AGV_3,ROUTE_3,61.94,30.03,0,not detected,0,off,no,no,46.84,96.26,23.44,low,yes,no,83.55,stop
2025-06-07 11:15:11,SENSOR_3,AGV_3,ROUTE_2,95.86,60.22,0,not detected,0,off,no,no,6.5,51.45,28.03,low,no,no,95.68,turn
2025-06-07 11:16:26,SENSOR_3,AGV_1,ROUTE_2,123.83,76.96,0,not detected,0,off,no,no,23.36,47.91,29.82,low,yes,yes,83.38,turn
2025-06-07 11:17:42,SENSOR_3,AGV_3,ROUTE_3,34.22283925,57.88,1,detected,0,off,yes,no,72.02,49.64,36.88,medium,no,no,88.62,slow
2025-06-07 11:18:58,SENSOR_3,AGV_5,ROUTE_2,,71.07,1,detected,0,off,no,no,44.75,83.57,27.87,low,no,no,75.13,slow
2025-06-07 11:20:13,SENSOR_2,AGV_5,ROUTE_2,39.02528655,73.17,1,detected,0,off,yes,no,36.11,35.44,29.49,medium,no,yes,100,slow
2025-06-07 11:21:29,SENSOR_3,AGV_5,ROUTE_1,104.32,89.47,0,not detected,1,on,no,no,4.1,87.62,37.69,low,no,no,94.28,slow
2025-06-07 11:22:44,SENSOR_2,AGV_5,ROUTE_1,112.77,86.84,1,detected,0,off,no,no,2.71,70.36,26.33,low,no,no,80.8,slow
2025-06-07 11:24:00,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-07 11:25:16,SENSOR_2,AGV_3,ROUTE_1,36.94,33.83,1,detected,1,on,yes,no,74.22,32.36,29.24,medium,yes,no,85.45,slow
2025-06-07 11:26:31,SENSOR_2,AGV_1,ROUTE_2,54.93,47.43,1,detected,0,off,no,no,12.76,69.62,32.52,low,no,yes,76.44,turn
2025-06-07 11:27:47,SENSOR_3,AGV_4,ROUTE_1,101.34,66.66,0,not detected,1,on,no,no,53.72,57.08,37.74,low,yes,no,96.19,slow
2025-06-07 11:29:02,SENSOR_3,AGV_4,ROUTE_2,128.35,73.19,0,not detected,0,off,no,no,81.25,96.88,22.88,low,no,yes,74.08,slow
2025-06-07 11:30:18,SENSOR_1,AGV_2,ROUTE_2,96.93,19.14,1,detected,0,off,no,no,6.9,36.23,39.14,low,yes,yes,83.3,slow
2025-06-07 11:31:34,SENSOR_2,AGV_5,ROUTE_3,124.56,72.05,0,not detected,1,on,no,no,96.63,62.84,27.25,low,no,no,82.29,turn
2025-06-07 11:32:49,SENSOR_1,AGV_4,ROUTE_1,31.6436465,37.21,1,detected,0,off,yes,no,93.8,10.01,24.37,medium,no,no,79.36,slow
2025-06-07 11:34:05,SENSOR_2,AGV_2,ROUTE_2,105.92,63.26,0,not detected,0,off,no,no,81.41,89.86,29.54,low,no,no,67.03,turn
2025-06-07 11:35:20,SENSOR_3,AGV_2,ROUTE_1,101.89,55.16,0,not detected,1,on,no,no,25.36,81.79,27.81,low,yes,no,94.54,turn
2025-06-07 11:36:36,SENSOR_2,AGV_5,ROUTE_2,82.84,40.65,0,not detected,0,off,no,no,4.04,44.08,35.24,low,no,yes,88.32,turn
2025-06-07 11:37:52,SENSOR_1,AGV_3,ROUTE_2,166.53,64.17,0,not detected,0,off,no,no,0.24,34.21,29.81,low,no,no,100,turn
2025-06-07 11:39:07,SENSOR_1,AGV_3,ROUTE_3,106.13,59.49,0,not detected,1,on,no,no,61.33,91.96,35.8,low,no,no,82.97,turn
2025-06-07 11:40:23,SENSOR_1,AGV_4,ROUTE_1,39.24,38.69,1,detected,0,off,yes,no,18.98,2.93,29.95,medium,yes,no,77.05,slow
2025-06-07 11:41:38,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-07 11:42:54,SENSOR_3,AGV_1,ROUTE_2,114.2,69.63,1,detected,0,off,no,no,59.46,57.59,30.48,low,yes,no,78.35,turn
2025-06-07 11:44:10,SENSOR_1,AGV_3,ROUTE_2,80.3,69.44,1,detected,0,off,no,no,79.78,91.36,39.17,low,yes,no,79.95,turn
2025-06-07 11:45:25,SENSOR_3,AGV_1,ROUTE_2,93.5,54.75,0,not detected,1,on,no,no,4.71,53.13,27.11,low,no,yes,85.11,stop
2025-06-07 11:46:41,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-07 11:47:56,SENSOR_2,AGV_5,ROUTE_3,39.94,30.97,1,detected,1,on,yes,no,18.42,15.13,32.54,medium,no,no,60.65,slow
2025-06-07 11:49:12,SENSOR_1,AGV_4,ROUTE_1,31.6436465,37.21,1,detected,0,off,yes,no,93.8,10.01,24.37,medium,no,no,79.36,slow
2025-06-07 11:50:28,SENSOR_3,AGV_1,ROUTE_2,21.57,15.33,0,not detected,0,off,yes,yes,36.29,76.35,28.51,high,yes,no,75.66,stop
2025-06-07 11:51:43,SENSOR_3,AGV_4,ROUTE_1,106.21,56.6,0,not detected,1,on,no,no,79.47,23.32,33.62,low,no,yes,91.46,turn
2025-06-07 11:52:59,SENSOR_2,AGV_5,ROUTE_1,134.24,52.72,0,not detected,0,off,no,no,2.65,61.7,37.5,low,no,no,63.65,turn
2025-06-07 11:54:14,SENSOR_3,AGV_2,ROUTE_1,125.39,66.23,0,not detected,0,off,no,no,35.74,92.37,31.56,low,no,no,86.13,slow
2025-06-07 11:55:30,SENSOR_2,AGV_3,ROUTE_3,73.1946875,96.55,1,detected,0,off,no,no,68.79,35.6,28.2,low,no,no,70.04,stop
2025-06-07 11:56:46,SENSOR_3,AGV_5,ROUTE_2,24.20619465,56.95,1,detected,0,off,yes,yes,46.43,36.71,20.15,high,no,no,84.88,stop
2025-06-07 11:58:01,SENSOR_2,AGV_4,ROUTE_2,87.55,70.98,0,not detected,1,on,no,no,7.48,33.68,28.32,low,yes,no,91.34,stop
2025-06-07 11:59:17,SENSOR_1,AGV_5,ROUTE_3,145.75,71.61,0,not detected,1,on,no,no,76.7,57.32,34.92,low,no,no,94.11,turn
2025-06-07 12:00:32,SENSOR_3,AGV_4,ROUTE_1,33.27,26.62,0,not detected,1,on,yes,no,42.54,62.17,28.04,medium,yes,no,81.89,slow
2025-06-07 12:01:48,SENSOR_3,AGV_5,ROUTE_2,36.49685467,45.96,1,detected,0,off,yes,no,46.7,62.21,27.71,medium,no,no,92.89,slow
2025-06-07 12:03:04,SENSOR_3,AGV_2,ROUTE_1,136.39,53.37,1,detected,1,on,no,no,50.11,88.71,29.57,low,yes,yes,72.73,stop
2025-06-07 12:04:19,SENSOR_2,AGV_3,ROUTE_3,73.74033146,46.7,1,detected,0,off,no,no,13.24,56.13,30.29,low,no,no,87.47,stop
2025-06-07 12:05:35,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-07 12:06:50,SENSOR_1,AGV_2,ROUTE_3,153.61,68.26,0,not detected,1,on,no,no,13.38,28.04,40.06,low,yes,yes,65.61,stop
2025-06-07 12:08:06,SENSOR_1,AGV_1,ROUTE_3,39.14,39.04,0,not detected,0,off,yes,no,70.83,10.74,25.06,medium,no,no,82.01,slow
2025-06-07 12:09:22,SENSOR_3,AGV_2,ROUTE_1,112.26,91.78,0,not detected,0,off,no,no,69.64,50.85,30.3,low,no,no,99.85,stop
2025-06-07 12:10:37,SENSOR_1,AGV_2,ROUTE_3,155.49,61.66,0,not detected,0,off,no,no,23.86,49.62,39.28,low,no,no,79.98,turn
2025-06-07 12:11:53,SENSOR_2,AGV_1,ROUTE_3,127.15,29.78,0,not detected,0,off,no,no,31.19,74.58,31.96,low,yes,no,91.63,turn
2025-06-07 12:13:08,SENSOR_2,AGV_3,ROUTE_1,36.94,33.83,1,detected,1,on,yes,no,74.22,32.36,29.24,medium,yes,no,85.45,slow
2025-06-07 12:14:24,SENSOR_2,AGV_5,ROUTE_2,37.24489062,62.69,1,detected,0,off,yes,no,31.73,86.25,24.88,medium,no,no,85.46,slow
2025-06-07 12:15:40,SENSOR_1,AGV_2,ROUTE_1,139.8,85.4,0,not detected,1,on,no,no,63.36,42.93,34.55,low,no,no,88.23,slow
2025-06-07 12:16:55,SENSOR_3,AGV_4,ROUTE_3,117.35,68.86,1,detected,1,on,no,no,52.88,71.33,33.38,low,no,no,81.59,turn
2025-06-07 12:18:11,SENSOR_2,AGV_1,ROUTE_3,32.55597939,59.52,1,detected,0,off,yes,no,8.66,57.59,32.24,medium,no,no,80.18,slow
2025-06-07 12:19:26,SENSOR_2,AGV_5,ROUTE_3,28.42502331,75.78,1,detected,0,off,yes,yes,70.65,89.7,24.26,high,no,no,80.63,stop
2025-06-07 12:20:42,SENSOR_1,AGV_3,ROUTE_2,27.97233481,47.86,1,detected,0,off,yes,no,67.5,93.68,42.69,high,no,no,66.47,slow
2025-06-07 12:21:58,SENSOR_1,AGV_4,ROUTE_1,23.84800031,43.08,1,detected,0,off,yes,yes,87.37,2.37,41.02,high,no,no,95.92,stop
2025-06-07 12:23:13,SENSOR_2,AGV_4,ROUTE_2,87.55,70.98,0,not detected,1,on,no,no,7.48,33.68,28.32,low,yes,no,91.34,stop
2025-06-07 12:24:29,SENSOR_1,AGV_5,ROUTE_1,101.66,53.23,0,not detected,1,on,no,no,95.82,3.61,42.38,low,no,no,99.48,turn
2025-06-07 12:25:44,SENSOR_2,AGV_5,ROUTE_2,49.499051,79.28,1,detected,0,off,no,no,79.72,84.77,33.69,medium,no,yes,89.42,turn
2025-06-07 12:27:00,SENSOR_1,AGV_5,ROUTE_1,157.54,52.14,0,not detected,0,off,no,no,63.7,59.59,28.39,low,no,no,87.98,stop
2025-06-07 12:28:16,SENSOR_3,AGV_2,ROUTE_1,42.32693976,60.56,1,detected,0,off,no,no,62.78,36.27,26.61,medium,no,no,72.13,slow
2025-06-07 12:29:31,SENSOR_1,AGV_2,ROUTE_3,38.14,42.52,1,detected,0,off,yes,no,98.19,38.68,29.19,medium,no,yes,87.29,slow
2025-06-07 12:30:47,SENSOR_2,AGV_4,ROUTE_3,62.21,56.41,0,not detected,1,on,no,no,98.48,83.2,35.15,low,no,yes,77.44,slow
2025-06-07 12:32:02,SENSOR_1,AGV_5,ROUTE_3,19.31220855,59.72,1,detected,0,off,yes,no,98.45,63.58,30.11,high,no,no,79.65,slow
2025-06-07 12:33:18,SENSOR_3,AGV_4,ROUTE_3,94.69,53.87,0,not detected,0,off,no,no,45.67,14.5,27.16,low,no,no,97.75,turn
2025-06-07 12:34:34,SENSOR_3,AGV_4,ROUTE_1,26.54355556,38.78,1,detected,0,off,yes,yes,43.77,35.27,28.47,high,yes,yes,100,stop
2025-06-07 12:35:49,SENSOR_3,AGV_3,ROUTE_3,95.03,62.69,1,detected,1,on,no,no,11.59,22.29,40.93,low,no,yes,78.12,stop
2025-06-07 12:37:05,SENSOR_1,AGV_4,ROUTE_2,19.30524147,73.22,1,detected,0,off,yes,yes,23.09,17.93,30.38,high,no,no,87.64,stop
2025-06-07 12:38:20,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-07 12:39:36,SENSOR_3,AGV_5,ROUTE_1,59.88641693,53.37,1,detected,0,off,no,no,88.41,13.67,29.04,low,no,yes,68.21,turn
2025-06-07 12:40:52,SENSOR_3,AGV_1,ROUTE_2,98.5,71.01,1,detected,0,off,no,no,80.62,40.97,31.37,low,no,no,57.42,slow
2025-06-07 12:42:07,SENSOR_2,AGV_1,ROUTE_3,71.90550975,60.7,1,detected,0,off,no,no,0.24,6.23,26.4,low,no,no,96.29,turn
2025-06-07 12:43:23,SENSOR_2,AGV_2,ROUTE_3,140.37,54.2,0,not detected,1,on,no,no,1.98,73.35,33.42,low,no,no,73.43,slow
2025-06-07 12:44:38,SENSOR_2,AGV_3,ROUTE_2,109.6787284,43.86,1,detected,0,off,no,no,25.07,33.14,26.01,low,no,no,82.87,slow
2025-06-07 12:45:54,SENSOR_3,AGV_3,ROUTE_3,37.92043932,44.68,1,detected,0,off,yes,no,36.74,14.85,28.83,medium,yes,no,91.1,slow
2025-06-07 12:47:10,SENSOR_2,AGV_3,ROUTE_3,49.74,53.35,1,detected,0,off,no,no,10.83,94.69,35.56,medium,no,yes,85.67,turn
2025-06-07 12:48:25,SENSOR_1,AGV_2,ROUTE_3,136.54,70.97,0,not detected,1,on,no,no,65.97,85.55,29.59,low,yes,no,75.17,turn
2025-06-07 12:49:41,SENSOR_2,AGV_3,ROUTE_2,109.6787284,43.86,1,detected,0,off,no,no,25.07,33.14,26.01,low,no,no,82.87,slow
2025-06-07 12:50:56,SENSOR_1,AGV_4,ROUTE_3,79.77,55.64,0,not detected,1,on,no,no,89.39,9.96,24.18,low,yes,no,83.4,stop
2025-06-07 12:52:12,SENSOR_3,AGV_4,ROUTE_1,124.85,71.4,0,not detected,1,on,no,no,73.56,52.35,33.69,low,no,no,80.99,slow
2025-06-07 12:53:28,SENSOR_2,AGV_1,ROUTE_3,17.06940215,74.18,1,detected,0,off,yes,no,92.6,95.65,31.66,high,yes,no,90.73,slow
2025-06-07 12:54:43,SENSOR_1,AGV_4,ROUTE_1,52.26,51.99,0,not detected,1,on,no,no,6.46,74.62,26.06,low,no,no,90.86,turn
2025-06-07 12:55:59,SENSOR_3,AGV_5,ROUTE_3,97.07,46.93,0,not detected,1,on,no,no,21.1,13.96,22.97,low,no,no,76.67,stop
2025-06-07 12:57:14,SENSOR_3,AGV_5,ROUTE_2,81.29,73.26,0,not detected,0,off,no,no,66.69,62.38,24.86,low,no,no,87.97,stop
2025-06-07 12:58:30,SENSOR_3,AGV_1,ROUTE_2,76.64,39.24,0,not detected,0,off,no,no,34.8,36.15,29.11,low,no,no,93.84,turn
2025-06-07 12:59:46,SENSOR_3,AGV_4,ROUTE_2,128.35,73.19,0,not detected,0,off,no,no,81.25,96.88,22.88,low,no,yes,74.08,slow
2025-06-07 13:01:01,SENSOR_2,AGV_3,ROUTE_3,76.92,48.02,0,not detected,0,off,no,no,97.28,47.77,32.14,low,no,no,77.13,slow
2025-06-07 13:02:17,SENSOR_3,AGV_4,ROUTE_1,26.54355556,38.78,1,detected,0,off,yes,yes,43.77,35.27,28.47,high,yes,yes,100,stop
2025-06-07 13:03:32,SENSOR_2,AGV_1,ROUTE_1,98.52,58.18,0,not detected,1,on,no,no,61.21,51.65,31.27,low,no,yes,83.16,slow
2025-06-07 13:04:48,SENSOR_2,AGV_5,ROUTE_3,98.13,51.86,0,not detected,1,on,no,no,69.46,82.37,27.6,low,yes,no,96.01,turn
2025-06-07 13:06:04,SENSOR_3,AGV_3,ROUTE_2,37.55,38.84,0,not detected,1,on,yes,no,21.47,33.34,33.36,medium,yes,no,71.33,slow
2025-06-07 13:07:19,SENSOR_1,AGV_3,ROUTE_2,99.61,69.09,0,not detected,0,off,no,no,44.03,71.2,31.55,low,no,yes,76.81,slow
